156, 93, 216
163, 94, 228
162, 87, 232
165, 85, 238
166, 82, 241
164, 78, 244
160, 72, 240
157, 68, 238
155, 67, 237
156, 69, 237
162, 73, 236
163, 76, 234
161, 76, 234
159, 75, 233
155, 75, 228
154, 78, 226
155, 87, 226
163, 88, 233
166, 86, 239
165, 80, 242
166, 78, 246
168, 76, 249
166, 72, 250
164, 70, 249
164, 70, 249
164, 70, 249
165, 71, 249
166, 69, 243
168, 72, 243
167, 72, 246
164, 72, 243
159, 70, 240
156, 72, 238
154, 77, 234
164, 84, 237
164, 79, 241
168, 77, 246
170, 75, 249
169, 74, 249
168, 72, 250
169, 71, 249
168, 72, 250
170, 72, 248
171, 73, 249
170, 71, 247
171, 72, 248
171, 73, 249
169, 74, 249
165, 72, 247
161, 73, 243
157, 75, 241
166, 85, 234
166, 82, 238
169, 80, 243
170, 78, 245
171, 76, 244
171, 76, 244
172, 77, 242
171, 77, 242
171, 76, 240
171, 76, 240
175, 76, 245
173, 74, 244
170, 73, 243
169, 73, 243
166, 75, 244
164, 76, 243
160, 77, 239
169, 88, 235
171, 85, 239
174, 84, 243
175, 82, 243
176, 82, 243
176, 82, 243
176, 82, 243
176, 83, 242
175, 82, 241
177, 81, 241
177, 78, 242
174, 75, 239
169, 71, 237
167, 72, 237
168, 73, 241
167, 78, 242
164, 78, 240
172, 85, 235
176, 86, 239
175, 84, 239
176, 83, 241
176, 83, 242
177, 81, 242
177, 81, 242
177, 81, 242
177, 80, 244
177, 81, 242
177, 78, 240
176, 77, 239
176, 77, 241
174, 77, 241
172, 77, 242
170, 75, 243
168, 76, 243
174, 85, 235
176, 86, 236
175, 84, 237
177, 83, 238
178, 83, 241
178, 83, 241
180, 82, 242
178, 82, 243
178, 81, 245
178, 82, 243
178, 80, 240
178, 80, 240
177, 79, 239
177, 78, 240
175, 77, 243
172, 77, 242
172, 76, 244
174, 86, 234
176, 86, 236
177, 84, 235
179, 83, 237
180, 84, 238
180, 83, 239
183, 83, 242
181, 84, 242
182, 84, 244
182, 84, 244
182, 82, 241
182, 82, 241
179, 82, 240
179, 81, 241
177, 81, 242
174, 79, 243
174, 79, 243
176, 86, 235
178, 86, 235
179, 84, 235
181, 84, 235
182, 85, 236
183, 85, 239
184, 86, 240
185, 87, 241
186, 87, 243
186, 87, 243
184, 84, 243
184, 84, 243
182, 85, 243
181, 84, 242
179, 83, 243
177, 84, 243
175, 83, 242
179, 87, 236
180, 86, 235
181, 84, 234
184, 85, 235
185, 86, 236
186, 86, 238
187, 87, 239
188, 88, 240
189, 89, 241
188, 90, 244
186, 86, 245
184, 87, 245
183, 86, 244
183, 86, 242
181, 87, 242
178, 86, 241
177, 87, 240
181, 86, 237
182, 85, 236
184, 84, 236
185, 85, 237
186, 86, 238
187, 88, 238
188, 89, 239
189, 90, 240
190, 91, 241
188, 91, 242
187, 87, 246
185, 87, 247
184, 87, 245
182, 88, 243
180, 89, 242
178, 89, 239
176, 90, 238
181, 84, 240
182, 83, 239
186, 85, 240
186, 85, 240
188, 86, 241
189, 88, 240
189, 89, 241
189, 89, 241
190, 91, 241
188, 90, 244
187, 87, 247
185, 86, 248
183, 88, 246
180, 89, 242
179, 90, 240
177, 91, 239
173, 93, 236
182, 84, 244
182, 82, 242
187, 85, 244
187, 85, 244
187, 86, 242
188, 87, 242
189, 88, 243
188, 91, 242
190, 90, 242
188, 90, 244
185, 87, 247
183, 87, 248
181, 88, 246
180, 90, 243
177, 91, 239
173, 93, 236
172, 96, 232
184, 85, 247
187, 88, 250
188, 87, 249
188, 87, 249
188, 88, 248
189, 89, 248
189, 90, 246
188, 92, 246
191, 93, 247
190, 93, 249
180, 87, 246
185, 93, 252
187, 96, 251
181, 95, 243
175, 95, 238
176, 100, 236
175, 103, 233
180, 83, 247
184, 87, 251
187, 88, 252
186, 87, 249
186, 87, 249
186, 89, 247
187, 90, 248
186, 92, 247
188, 94, 248
187, 96, 249
183, 92, 249
183, 95, 249
183, 97, 245
178, 99, 240
178, 102, 237
176, 107, 234
169, 105, 225
143, 117, 211
155, 125, 228
152, 115, 231
150, 107, 234
155, 103, 244
157, 101, 250
156, 95, 251
158, 94, 254
157, 93, 253
156, 92, 251
158, 94, 248
156, 95, 247
157, 97, 245
155, 98, 243
158, 103, 250
151, 98, 242
158, 124, 232
152, 116, 230
150, 106, 229
156, 106, 240
158, 104, 247
156, 98, 247
158, 95, 251
160, 94, 253
160, 93, 252
160, 93, 252
160, 93, 250
159, 95, 249
159, 95, 248
158, 97, 247
158, 100, 249
156, 101, 248
157, 114, 235
153, 109, 234
158, 108, 240
168, 113, 252
167, 108, 253
159, 96, 246
163, 97, 252
162, 95, 252
164, 95, 252
163, 94, 251
163, 94, 251
163, 94, 251
163, 95, 250
161, 95, 250
161, 97, 250
163, 102, 252
159, 110, 242
158, 107, 241
160, 105, 244
168, 108, 250
170, 108, 252
170, 104, 253
170, 101, 252
169, 99, 253
168, 98, 252
167, 96, 252
168, 95, 251
166, 95, 251
166, 95, 251
164, 96, 251
165, 99, 254
163, 99, 252
163, 107, 249
163, 105, 247
161, 101, 243
165, 101, 244
171, 105, 248
176, 110, 253
174, 105, 250
173, 104, 249
172, 102, 249
170, 99, 249
170, 97, 249
168, 97, 248
168, 96, 250
166, 95, 251
169, 98, 254
167, 100, 253
163, 104, 249
169, 108, 252
174, 110, 253
173, 107, 248
173, 106, 245
174, 107, 246
177, 109, 248
176, 108, 247
175, 106, 247
173, 103, 247
171, 100, 246
170, 99, 246
168, 97, 247
168, 97, 248
168, 96, 250
172, 102, 255
167, 105, 253
168, 106, 250
170, 107, 247
173, 109, 245
175, 109, 244
176, 110, 243
180, 111, 245
180, 111, 245
180, 111, 245
179, 110, 245
175, 107, 246
173, 104, 245
171, 101, 245
169, 100, 245
169, 98, 249
165, 96, 247
168, 105, 251
168, 106, 249
